ID,fault,strike,dip,nx,ny,nz
119592,NS3,0.0,90.0,1.0,0.0,0.0
119686,NS3,0.0,90.0,1.0,0.0,0.0
119687,NS3,0.0,90.0,1.0,0.0,0.0
119688,NS3,0.0,90.0,1.0,0.0,0.0
119783,NS3,0.0,90.0,1.0,0.0,0.0
119878,NS3,0.0,90.0,1.0,0.0,0.0
119973,NS3,0.0,90.0,1.0,0.0,0.0
120068,NS3,0.0,90.0,1.0,0.0,0.0
120163,NS3,0.0,90.0,1.0,0.0,0.0
120258,NS3,0.0,90.0,1.0,0.0,0.0
120353,NS3,0.0,90.0,1.0,0.0,0.0
120448,NS3,0.0,90.0,1.0,0.0,0.0
120543,NS3,0.0,90.0,1.0,0.0,0.0
120638,NS3,0.0,90.0,1.0,0.0,0.0
120733,NS3,0.0,90.0,1.0,0.0,0.0
120828,NS3,0.0,90.0,1.0,0.0,0.0
120923,NS3,0.0,90.0,1.0,0.0,0.0
121018,NS3,0.0,90.0,1.0,0.0,0.0
121113,NS3,0.0,90.0,1.0,0.0,0.0
121208,NS3,0.0,90.0,1.0,0.0,0.0
121303,NS3,0.0,90.0,1.0,0.0,0.0
121398,NS3,0.0,90.0,1.0,0.0,0.0
121493,NS3,0.0,90.0,1.0,0.0,0.0
121588,NS3,0.0,90.0,1.0,0.0,0.0
121673,NS3,0.0,90.0,1.0,0.0,0.0
121674,NS3,0.0,90.0,1.0,0.0,0.0
121768,NS3,0.0,90.0,1.0,0.0,0.0
121769,NS3,0.0,90.0,1.0,0.0,0.0
121863,NS3,0.0,90.0,1.0,0.0,0.0
121864,NS3,0.0,90.0,1.0,0.0,0.0
121958,NS3,0.0,90.0,1.0,0.0,0.0
121959,NS3,0.0,90.0,1.0,0.0,0.0
122053,NS3,0.0,90.0,1.0,0.0,0.0
122054,NS3,0.0,90.0,1.0,0.0,0.0
122148,NS3,0.0,90.0,1.0,0.0,0.0
122149,NS3,0.0,90.0,1.0,0.0,0.0
122243,NS3,0.0,90.0,1.0,0.0,0.0
122244,NS3,0.0,90.0,1.0,0.0,0.0
122338,NS3,0.0,90.0,1.0,0.0,0.0
122339,NS3,0.0,90.0,1.0,0.0,0.0
122433,NS3,0.0,90.0,1.0,0.0,0.0
122434,NS3,0.0,90.0,1.0,0.0,0.0
122528,NS3,0.0,90.0,1.0,0.0,0.0
122529,NS3,0.0,90.0,1.0,0.0,0.0
122623,NS3,0.0,90.0,1.0,0.0,0.0
122624,NS3,0.0,90.0,1.0,0.0,0.0
122718,NS3,0.0,90.0,1.0,0.0,0.0
122719,NS3,0.0,90.0,1.0,0.0,0.0
122813,NS3,0.0,90.0,1.0,0.0,0.0
122814,NS3,0.0,90.0,1.0,0.0,0.0
122908,NS3,0.0,90.0,1.0,0.0,0.0
122909,NS3,0.0,90.0,1.0,0.0,0.0
123003,NS3,0.0,90.0,1.0,0.0,0.0
123004,NS3,0.0,90.0,1.0,0.0,0.0
123098,NS3,0.0,90.0,1.0,0.0,0.0
123099,NS3,0.0,90.0,1.0,0.0,0.0
123100,NS3,0.0,90.0,1.0,0.0,0.0
123101,NS3,0.0,90.0,1.0,0.0,0.0
123195,NS3,0.0,90.0,1.0,0.0,0.0
123196,NS3,0.0,90.0,1.0,0.0,0.0
123290,NS3,0.0,90.0,1.0,0.0,0.0
123291,NS3,0.0,90.0,1.0,0.0,0.0
123385,NS3,0.0,90.0,1.0,0.0,0.0
123386,NS3,0.0,90.0,1.0,0.0,0.0
123480,NS3,0.0,90.0,1.0,0.0,0.0
123481,NS3,0.0,90.0,1.0,0.0,0.0
123575,NS3,0.0,90.0,1.0,0.0,0.0
123576,NS3,0.0,90.0,1.0,0.0,0.0
123670,NS3,0.0,90.0,1.0,0.0,0.0
123671,NS3,0.0,90.0,1.0,0.0,0.0
123765,NS3,0.0,90.0,1.0,0.0,0.0
123766,NS3,0.0,90.0,1.0,0.0,0.0
123860,NS3,0.0,90.0,1.0,0.0,0.0
123861,NS3,0.0,90.0,1.0,0.0,0.0
123955,NS3,0.0,90.0,1.0,0.0,0.0
123956,NS3,0.0,90.0,1.0,0.0,0.0
124050,NS3,0.0,90.0,1.0,0.0,0.0
124051,NS3,0.0,90.0,1.0,0.0,0.0
124145,NS3,0.0,90.0,1.0,0.0,0.0
124146,NS3,0.0,90.0,1.0,0.0,0.0
124147,NS3,0.0,90.0,1.0,0.0,0.0
124148,NS3,0.0,90.0,1.0,0.0,0.0
124242,NS3,0.0,90.0,1.0,0.0,0.0
124243,NS3,0.0,90.0,1.0,0.0,0.0
124337,NS3,0.0,90.0,1.0,0.0,0.0
124338,NS3,0.0,90.0,1.0,0.0,0.0
124432,NS3,0.0,90.0,1.0,0.0,0.0
124433,NS3,0.0,90.0,1.0,0.0,0.0
124527,NS3,0.0,90.0,1.0,0.0,0.0
124528,NS3,0.0,90.0,1.0,0.0,0.0
124622,NS3,0.0,90.0,1.0,0.0,0.0
124623,NS3,0.0,90.0,1.0,0.0,0.0
124717,NS3,0.0,90.0,1.0,0.0,0.0
124718,NS3,0.0,90.0,1.0,0.0,0.0
124812,NS3,0.0,90.0,1.0,0.0,0.0
124813,NS3,0.0,90.0,1.0,0.0,0.0
124907,NS3,0.0,90.0,1.0,0.0,0.0
124908,NS3,0.0,90.0,1.0,0.0,0.0
125002,NS3,0.0,90.0,1.0,0.0,0.0
125003,NS3,0.0,90.0,1.0,0.0,0.0
125097,NS3,0.0,90.0,1.0,0.0,0.0
125098,NS3,0.0,90.0,1.0,0.0,0.0
125192,NS3,0.0,90.0,1.0,0.0,0.0
125193,NS3,0.0,90.0,1.0,0.0,0.0
125194,NS3,0.0,90.0,1.0,0.0,0.0
125195,NS3,0.0,90.0,1.0,0.0,0.0
125289,NS3,0.0,90.0,1.0,0.0,0.0
125290,NS3,0.0,90.0,1.0,0.0,0.0
125384,NS3,0.0,90.0,1.0,0.0,0.0
125385,NS3,0.0,90.0,1.0,0.0,0.0
125479,NS3,0.0,90.0,1.0,0.0,0.0
125480,NS3,0.0,90.0,1.0,0.0,0.0
125574,NS3,0.0,90.0,1.0,0.0,0.0
125575,NS3,0.0,90.0,1.0,0.0,0.0
125669,NS3,0.0,90.0,1.0,0.0,0.0
125670,NS3,0.0,90.0,1.0,0.0,0.0
125764,NS3,0.0,90.0,1.0,0.0,0.0
125765,NS3,0.0,90.0,1.0,0.0,0.0
125859,NS3,0.0,90.0,1.0,0.0,0.0
125860,NS3,0.0,90.0,1.0,0.0,0.0
125954,NS3,0.0,90.0,1.0,0.0,0.0
125955,NS3,0.0,90.0,1.0,0.0,0.0
126049,NS3,0.0,90.0,1.0,0.0,0.0
126050,NS3,0.0,90.0,1.0,0.0,0.0
126144,NS3,0.0,90.0,1.0,0.0,0.0
126145,NS3,0.0,90.0,1.0,0.0,0.0
126239,NS3,0.0,90.0,1.0,0.0,0.0
126240,NS3,0.0,90.0,1.0,0.0,0.0
126241,NS3,0.0,90.0,1.0,0.0,0.0
126242,NS3,0.0,90.0,1.0,0.0,0.0
126336,NS3,0.0,90.0,1.0,0.0,0.0
126337,NS3,0.0,90.0,1.0,0.0,0.0
126431,NS3,0.0,90.0,1.0,0.0,0.0
126432,NS3,0.0,90.0,1.0,0.0,0.0
126526,NS3,0.0,90.0,1.0,0.0,0.0
126527,NS3,0.0,90.0,1.0,0.0,0.0
126621,NS3,0.0,90.0,1.0,0.0,0.0
126622,NS3,0.0,90.0,1.0,0.0,0.0
126716,NS3,0.0,90.0,1.0,0.0,0.0
126717,NS3,0.0,90.0,1.0,0.0,0.0
126811,NS3,0.0,90.0,1.0,0.0,0.0
126812,NS3,0.0,90.0,1.0,0.0,0.0
126906,NS3,0.0,90.0,1.0,0.0,0.0
126907,NS3,0.0,90.0,1.0,0.0,0.0
127001,NS3,0.0,90.0,1.0,0.0,0.0
127002,NS3,0.0,90.0,1.0,0.0,0.0
127096,NS3,0.0,90.0,1.0,0.0,0.0
127097,NS3,0.0,90.0,1.0,0.0,0.0
127191,NS3,0.0,90.0,1.0,0.0,0.0
127192,NS3,0.0,90.0,1.0,0.0,0.0
127286,NS3,0.0,90.0,1.0,0.0,0.0
127287,NS3,0.0,90.0,1.0,0.0,0.0
127288,NS3,0.0,90.0,1.0,0.0,0.0
127383,NS3,0.0,90.0,1.0,0.0,0.0
127478,NS3,0.0,90.0,1.0,0.0,0.0
127573,NS3,0.0,90.0,1.0,0.0,0.0
127668,NS3,0.0,90.0,1.0,0.0,0.0
127763,NS3,0.0,90.0,1.0,0.0,0.0
127858,NS3,0.0,90.0,1.0,0.0,0.0
127953,NS3,0.0,90.0,1.0,0.0,0.0
128048,NS3,0.0,90.0,1.0,0.0,0.0
128143,NS3,0.0,90.0,1.0,0.0,0.0
128238,NS3,0.0,90.0,1.0,0.0,0.0
128333,NS3,0.0,90.0,1.0,0.0,0.0
128428,NS3,0.0,90.0,1.0,0.0,0.0
128523,NS3,0.0,90.0,1.0,0.0,0.0
128618,NS3,0.0,90.0,1.0,0.0,0.0
128713,NS3,0.0,90.0,1.0,0.0,0.0
128808,NS3,0.0,90.0,1.0,0.0,0.0
128903,NS3,0.0,90.0,1.0,0.0,0.0
128998,NS3,0.0,90.0,1.0,0.0,0.0
129093,NS3,0.0,90.0,1.0,0.0,0.0
129188,NS3,0.0,90.0,1.0,0.0,0.0
129273,NS3,0.0,90.0,1.0,0.0,0.0
129274,NS3,0.0,90.0,1.0,0.0,0.0
129368,NS3,0.0,90.0,1.0,0.0,0.0
129369,NS3,0.0,90.0,1.0,0.0,0.0
129463,NS3,0.0,90.0,1.0,0.0,0.0
129464,NS3,0.0,90.0,1.0,0.0,0.0
129558,NS3,0.0,90.0,1.0,0.0,0.0
129559,NS3,0.0,90.0,1.0,0.0,0.0
129653,NS3,0.0,90.0,1.0,0.0,0.0
129654,NS3,0.0,90.0,1.0,0.0,0.0
129748,NS3,0.0,90.0,1.0,0.0,0.0
129749,NS3,0.0,90.0,1.0,0.0,0.0
129843,NS3,0.0,90.0,1.0,0.0,0.0
129844,NS3,0.0,90.0,1.0,0.0,0.0
129938,NS3,0.0,90.0,1.0,0.0,0.0
129939,NS3,0.0,90.0,1.0,0.0,0.0
130033,NS3,0.0,90.0,1.0,0.0,0.0
130034,NS3,0.0,90.0,1.0,0.0,0.0
130128,NS3,0.0,90.0,1.0,0.0,0.0
130129,NS3,0.0,90.0,1.0,0.0,0.0
130223,NS3,0.0,90.0,1.0,0.0,0.0
130224,NS3,0.0,90.0,1.0,0.0,0.0
130318,NS3,0.0,90.0,1.0,0.0,0.0
130319,NS3,0.0,90.0,1.0,0.0,0.0
130413,NS3,0.0,90.0,1.0,0.0,0.0
130414,NS3,0.0,90.0,1.0,0.0,0.0
130508,NS3,0.0,90.0,1.0,0.0,0.0
130509,NS3,0.0,90.0,1.0,0.0,0.0
130603,NS3,0.0,90.0,1.0,0.0,0.0
130604,NS3,0.0,90.0,1.0,0.0,0.0
130698,NS3,0.0,90.0,1.0,0.0,0.0
130699,NS3,0.0,90.0,1.0,0.0,0.0
130700,NS3,0.0,90.0,1.0,0.0,0.0
130701,NS3,0.0,90.0,1.0,0.0,0.0
130795,NS3,0.0,90.0,1.0,0.0,0.0
130796,NS3,0.0,90.0,1.0,0.0,0.0
130890,NS3,0.0,90.0,1.0,0.0,0.0
130891,NS3,0.0,90.0,1.0,0.0,0.0
130985,NS3,0.0,90.0,1.0,0.0,0.0
130986,NS3,0.0,90.0,1.0,0.0,0.0
131080,NS3,0.0,90.0,1.0,0.0,0.0
131081,NS3,0.0,90.0,1.0,0.0,0.0
131175,NS3,0.0,90.0,1.0,0.0,0.0
131176,NS3,0.0,90.0,1.0,0.0,0.0
131270,NS3,0.0,90.0,1.0,0.0,0.0
131271,NS3,0.0,90.0,1.0,0.0,0.0
131365,NS3,0.0,90.0,1.0,0.0,0.0
131366,NS3,0.0,90.0,1.0,0.0,0.0
131460,NS3,0.0,90.0,1.0,0.0,0.0
131461,NS3,0.0,90.0,1.0,0.0,0.0
131555,NS3,0.0,90.0,1.0,0.0,0.0
131556,NS3,0.0,90.0,1.0,0.0,0.0
131650,NS3,0.0,90.0,1.0,0.0,0.0
131651,NS3,0.0,90.0,1.0,0.0,0.0
131745,NS3,0.0,90.0,1.0,0.0,0.0
131746,NS3,0.0,90.0,1.0,0.0,0.0
131747,NS3,0.0,90.0,1.0,0.0,0.0
131748,NS3,0.0,90.0,1.0,0.0,0.0
131842,NS3,0.0,90.0,1.0,0.0,0.0
131843,NS3,0.0,90.0,1.0,0.0,0.0
131937,NS3,0.0,90.0,1.0,0.0,0.0
131938,NS3,0.0,90.0,1.0,0.0,0.0
132032,NS3,0.0,90.0,1.0,0.0,0.0
132033,NS3,0.0,90.0,1.0,0.0,0.0
132127,NS3,0.0,90.0,1.0,0.0,0.0
132128,NS3,0.0,90.0,1.0,0.0,0.0
132222,NS3,0.0,90.0,1.0,0.0,0.0
132223,NS3,0.0,90.0,1.0,0.0,0.0
132317,NS3,0.0,90.0,1.0,0.0,0.0
132318,NS3,0.0,90.0,1.0,0.0,0.0
132412,NS3,0.0,90.0,1.0,0.0,0.0
132413,NS3,0.0,90.0,1.0,0.0,0.0
132507,NS3,0.0,90.0,1.0,0.0,0.0
132508,NS3,0.0,90.0,1.0,0.0,0.0
132602,NS3,0.0,90.0,1.0,0.0,0.0
132603,NS3,0.0,90.0,1.0,0.0,0.0
132697,NS3,0.0,90.0,1.0,0.0,0.0
132698,NS3,0.0,90.0,1.0,0.0,0.0
132792,NS3,0.0,90.0,1.0,0.0,0.0
132793,NS3,0.0,90.0,1.0,0.0,0.0
132794,NS3,0.0,90.0,1.0,0.0,0.0
132795,NS3,0.0,90.0,1.0,0.0,0.0
132889,NS3,0.0,90.0,1.0,0.0,0.0
132890,NS3,0.0,90.0,1.0,0.0,0.0
132984,NS3,0.0,90.0,1.0,0.0,0.0
132985,NS3,0.0,90.0,1.0,0.0,0.0
133079,NS3,0.0,90.0,1.0,0.0,0.0
133080,NS3,0.0,90.0,1.0,0.0,0.0
133174,NS3,0.0,90.0,1.0,0.0,0.0
133175,NS3,0.0,90.0,1.0,0.0,0.0
133269,NS3,0.0,90.0,1.0,0.0,0.0
133270,NS3,0.0,90.0,1.0,0.0,0.0
133364,NS3,0.0,90.0,1.0,0.0,0.0
133365,NS3,0.0,90.0,1.0,0.0,0.0
133459,NS3,0.0,90.0,1.0,0.0,0.0
133460,NS3,0.0,90.0,1.0,0.0,0.0
133554,NS3,0.0,90.0,1.0,0.0,0.0
133555,NS3,0.0,90.0,1.0,0.0,0.0
133649,NS3,0.0,90.0,1.0,0.0,0.0
133650,NS3,0.0,90.0,1.0,0.0,0.0
133744,NS3,0.0,90.0,1.0,0.0,0.0
133745,NS3,0.0,90.0,1.0,0.0,0.0
133839,NS3,0.0,90.0,1.0,0.0,0.0
133840,NS3,0.0,90.0,1.0,0.0,0.0
133841,NS3,0.0,90.0,1.0,0.0,0.0
133842,NS3,0.0,90.0,1.0,0.0,0.0
133936,NS3,0.0,90.0,1.0,0.0,0.0
133937,NS3,0.0,90.0,1.0,0.0,0.0
134031,NS3,0.0,90.0,1.0,0.0,0.0
134032,NS3,0.0,90.0,1.0,0.0,0.0
134126,NS3,0.0,90.0,1.0,0.0,0.0
134127,NS3,0.0,90.0,1.0,0.0,0.0
134221,NS3,0.0,90.0,1.0,0.0,0.0
134222,NS3,0.0,90.0,1.0,0.0,0.0
134316,NS3,0.0,90.0,1.0,0.0,0.0
134317,NS3,0.0,90.0,1.0,0.0,0.0
134411,NS3,0.0,90.0,1.0,0.0,0.0
134412,NS3,0.0,90.0,1.0,0.0,0.0
134506,NS3,0.0,90.0,1.0,0.0,0.0
134507,NS3,0.0,90.0,1.0,0.0,0.0
134601,NS3,0.0,90.0,1.0,0.0,0.0
134602,NS3,0.0,90.0,1.0,0.0,0.0
134696,NS3,0.0,90.0,1.0,0.0,0.0
134697,NS3,0.0,90.0,1.0,0.0,0.0
134791,NS3,0.0,90.0,1.0,0.0,0.0
134792,NS3,0.0,90.0,1.0,0.0,0.0
134886,NS3,0.0,90.0,1.0,0.0,0.0
134887,NS3,0.0,90.0,1.0,0.0,0.0
134888,NS3,0.0,90.0,1.0,0.0,0.0
134983,NS3,0.0,90.0,1.0,0.0,0.0
135078,NS3,0.0,90.0,1.0,0.0,0.0
135173,NS3,0.0,90.0,1.0,0.0,0.0
135268,NS3,0.0,90.0,1.0,0.0,0.0
135363,NS3,0.0,90.0,1.0,0.0,0.0
135458,NS3,0.0,90.0,1.0,0.0,0.0
135553,NS3,0.0,90.0,1.0,0.0,0.0
135648,NS3,0.0,90.0,1.0,0.0,0.0
135743,NS3,0.0,90.0,1.0,0.0,0.0
135838,NS3,0.0,90.0,1.0,0.0,0.0
135933,NS3,0.0,90.0,1.0,0.0,0.0
136028,NS3,0.0,90.0,1.0,0.0,0.0
136123,NS3,0.0,90.0,1.0,0.0,0.0
136218,NS3,0.0,90.0,1.0,0.0,0.0
136313,NS3,0.0,90.0,1.0,0.0,0.0
136408,NS3,0.0,90.0,1.0,0.0,0.0
136503,NS3,0.0,90.0,1.0,0.0,0.0
136598,NS3,0.0,90.0,1.0,0.0,0.0
136693,NS3,0.0,90.0,1.0,0.0,0.0
136788,NS3,0.0,90.0,1.0,0.0,0.0
136873,NS3,0.0,90.0,1.0,0.0,0.0
136874,NS3,0.0,90.0,1.0,0.0,0.0
136968,NS3,0.0,90.0,1.0,0.0,0.0
136969,NS3,0.0,90.0,1.0,0.0,0.0
137063,NS3,0.0,90.0,1.0,0.0,0.0
137064,NS3,0.0,90.0,1.0,0.0,0.0
137158,NS3,0.0,90.0,1.0,0.0,0.0
137159,NS3,0.0,90.0,1.0,0.0,0.0
137253,NS3,0.0,90.0,1.0,0.0,0.0
137254,NS3,0.0,90.0,1.0,0.0,0.0
137348,NS3,0.0,90.0,1.0,0.0,0.0
137349,NS3,0.0,90.0,1.0,0.0,0.0
137443,NS3,0.0,90.0,1.0,0.0,0.0
137444,NS3,0.0,90.0,1.0,0.0,0.0
137538,NS3,0.0,90.0,1.0,0.0,0.0
137539,NS3,0.0,90.0,1.0,0.0,0.0
137633,NS3,0.0,90.0,1.0,0.0,0.0
137634,NS3,0.0,90.0,1.0,0.0,0.0
137728,NS3,0.0,90.0,1.0,0.0,0.0
137729,NS3,0.0,90.0,1.0,0.0,0.0
137823,NS3,0.0,90.0,1.0,0.0,0.0
137824,NS3,0.0,90.0,1.0,0.0,0.0
137918,NS3,0.0,90.0,1.0,0.0,0.0
137919,NS3,0.0,90.0,1.0,0.0,0.0
138013,NS3,0.0,90.0,1.0,0.0,0.0
138014,NS3,0.0,90.0,1.0,0.0,0.0
138108,NS3,0.0,90.0,1.0,0.0,0.0
138109,NS3,0.0,90.0,1.0,0.0,0.0
138203,NS3,0.0,90.0,1.0,0.0,0.0
138204,NS3,0.0,90.0,1.0,0.0,0.0
138298,NS3,0.0,90.0,1.0,0.0,0.0
138299,NS3,0.0,90.0,1.0,0.0,0.0
138300,NS3,0.0,90.0,1.0,0.0,0.0
138301,NS3,0.0,90.0,1.0,0.0,0.0
138395,NS3,0.0,90.0,1.0,0.0,0.0
138396,NS3,0.0,90.0,1.0,0.0,0.0
138490,NS3,0.0,90.0,1.0,0.0,0.0
138491,NS3,0.0,90.0,1.0,0.0,0.0
138585,NS3,0.0,90.0,1.0,0.0,0.0
138586,NS3,0.0,90.0,1.0,0.0,0.0
138680,NS3,0.0,90.0,1.0,0.0,0.0
138681,NS3,0.0,90.0,1.0,0.0,0.0
138775,NS3,0.0,90.0,1.0,0.0,0.0
138776,NS3,0.0,90.0,1.0,0.0,0.0
138870,NS3,0.0,90.0,1.0,0.0,0.0
138871,NS3,0.0,90.0,1.0,0.0,0.0
138965,NS3,0.0,90.0,1.0,0.0,0.0
138966,NS3,0.0,90.0,1.0,0.0,0.0
139060,NS3,0.0,90.0,1.0,0.0,0.0
139061,NS3,0.0,90.0,1.0,0.0,0.0
139155,NS3,0.0,90.0,1.0,0.0,0.0
139156,NS3,0.0,90.0,1.0,0.0,0.0
139250,NS3,0.0,90.0,1.0,0.0,0.0
139251,NS3,0.0,90.0,1.0,0.0,0.0
139345,NS3,0.0,90.0,1.0,0.0,0.0
139346,NS3,0.0,90.0,1.0,0.0,0.0
139347,NS3,0.0,90.0,1.0,0.0,0.0
139348,NS3,0.0,90.0,1.0,0.0,0.0
139442,NS3,0.0,90.0,1.0,0.0,0.0
139443,NS3,0.0,90.0,1.0,0.0,0.0
139537,NS3,0.0,90.0,1.0,0.0,0.0
139538,NS3,0.0,90.0,1.0,0.0,0.0
139632,NS3,0.0,90.0,1.0,0.0,0.0
139633,NS3,0.0,90.0,1.0,0.0,0.0
139727,NS3,0.0,90.0,1.0,0.0,0.0
139728,NS3,0.0,90.0,1.0,0.0,0.0
139822,NS3,0.0,90.0,1.0,0.0,0.0
139823,NS3,0.0,90.0,1.0,0.0,0.0
139917,NS3,0.0,90.0,1.0,0.0,0.0
139918,NS3,0.0,90.0,1.0,0.0,0.0
140012,NS3,0.0,90.0,1.0,0.0,0.0
140013,NS3,0.0,90.0,1.0,0.0,0.0
140107,NS3,0.0,90.0,1.0,0.0,0.0
140108,NS3,0.0,90.0,1.0,0.0,0.0
140202,NS3,0.0,90.0,1.0,0.0,0.0
140203,NS3,0.0,90.0,1.0,0.0,0.0
140297,NS3,0.0,90.0,1.0,0.0,0.0
140298,NS3,0.0,90.0,1.0,0.0,0.0
140392,NS3,0.0,90.0,1.0,0.0,0.0
140393,NS3,0.0,90.0,1.0,0.0,0.0
140394,NS3,0.0,90.0,1.0,0.0,0.0
140395,NS3,0.0,90.0,1.0,0.0,0.0
140489,NS3,0.0,90.0,1.0,0.0,0.0
140490,NS3,0.0,90.0,1.0,0.0,0.0
140584,NS3,0.0,90.0,1.0,0.0,0.0
140585,NS3,0.0,90.0,1.0,0.0,0.0
140679,NS3,0.0,90.0,1.0,0.0,0.0
140680,NS3,0.0,90.0,1.0,0.0,0.0
140774,NS3,0.0,90.0,1.0,0.0,0.0
140775,NS3,0.0,90.0,1.0,0.0,0.0
140869,NS3,0.0,90.0,1.0,0.0,0.0
140870,NS3,0.0,90.0,1.0,0.0,0.0
140964,NS3,0.0,90.0,1.0,0.0,0.0
140965,NS3,0.0,90.0,1.0,0.0,0.0
141059,NS3,0.0,90.0,1.0,0.0,0.0
141060,NS3,0.0,90.0,1.0,0.0,0.0
141154,NS3,0.0,90.0,1.0,0.0,0.0
141155,NS3,0.0,90.0,1.0,0.0,0.0
141249,NS3,0.0,90.0,1.0,0.0,0.0
141250,NS3,0.0,90.0,1.0,0.0,0.0
141344,NS3,0.0,90.0,1.0,0.0,0.0
141345,NS3,0.0,90.0,1.0,0.0,0.0
141439,NS3,0.0,90.0,1.0,0.0,0.0
141440,NS3,0.0,90.0,1.0,0.0,0.0
141441,NS3,0.0,90.0,1.0,0.0,0.0
141442,NS3,0.0,90.0,1.0,0.0,0.0
141536,NS3,0.0,90.0,1.0,0.0,0.0
141537,NS3,0.0,90.0,1.0,0.0,0.0
141631,NS3,0.0,90.0,1.0,0.0,0.0
141632,NS3,0.0,90.0,1.0,0.0,0.0
141726,NS3,0.0,90.0,1.0,0.0,0.0
141727,NS3,0.0,90.0,1.0,0.0,0.0
141821,NS3,0.0,90.0,1.0,0.0,0.0
141822,NS3,0.0,90.0,1.0,0.0,0.0
141916,NS3,0.0,90.0,1.0,0.0,0.0
141917,NS3,0.0,90.0,1.0,0.0,0.0
142011,NS3,0.0,90.0,1.0,0.0,0.0
142012,NS3,0.0,90.0,1.0,0.0,0.0
142106,NS3,0.0,90.0,1.0,0.0,0.0
142107,NS3,0.0,90.0,1.0,0.0,0.0
142201,NS3,0.0,90.0,1.0,0.0,0.0
142202,NS3,0.0,90.0,1.0,0.0,0.0
142296,NS3,0.0,90.0,1.0,0.0,0.0
142297,NS3,0.0,90.0,1.0,0.0,0.0
142391,NS3,0.0,90.0,1.0,0.0,0.0
142392,NS3,0.0,90.0,1.0,0.0,0.0
142486,NS3,0.0,90.0,1.0,0.0,0.0
142487,NS3,0.0,90.0,1.0,0.0,0.0
142488,NS3,0.0,90.0,1.0,0.0,0.0
142583,NS3,0.0,90.0,1.0,0.0,0.0
142678,NS3,0.0,90.0,1.0,0.0,0.0
142773,NS3,0.0,90.0,1.0,0.0,0.0
142868,NS3,0.0,90.0,1.0,0.0,0.0
142963,NS3,0.0,90.0,1.0,0.0,0.0
143058,NS3,0.0,90.0,1.0,0.0,0.0
143153,NS3,0.0,90.0,1.0,0.0,0.0
143248,NS3,0.0,90.0,1.0,0.0,0.0
143343,NS3,0.0,90.0,1.0,0.0,0.0
143438,NS3,0.0,90.0,1.0,0.0,0.0
143533,NS3,0.0,90.0,1.0,0.0,0.0
143628,NS3,0.0,90.0,1.0,0.0,0.0
143723,NS3,0.0,90.0,1.0,0.0,0.0
143818,NS3,0.0,90.0,1.0,0.0,0.0
143913,NS3,0.0,90.0,1.0,0.0,0.0
144008,NS3,0.0,90.0,1.0,0.0,0.0
144103,NS3,0.0,90.0,1.0,0.0,0.0
144198,NS3,0.0,90.0,1.0,0.0,0.0
144293,NS3,0.0,90.0,1.0,0.0,0.0
144388,NS3,0.0,90.0,1.0,0.0,0.0
144473,NS3,0.0,90.0,1.0,0.0,0.0
144474,NS3,0.0,90.0,1.0,0.0,0.0
144568,NS3,0.0,90.0,1.0,0.0,0.0
144569,NS3,0.0,90.0,1.0,0.0,0.0
144663,NS3,0.0,90.0,1.0,0.0,0.0
144664,NS3,0.0,90.0,1.0,0.0,0.0
144758,NS3,0.0,90.0,1.0,0.0,0.0
144759,NS3,0.0,90.0,1.0,0.0,0.0
144853,NS3,0.0,90.0,1.0,0.0,0.0
144854,NS3,0.0,90.0,1.0,0.0,0.0
144948,NS3,0.0,90.0,1.0,0.0,0.0
144949,NS3,0.0,90.0,1.0,0.0,0.0
145043,NS3,0.0,90.0,1.0,0.0,0.0
145044,NS3,0.0,90.0,1.0,0.0,0.0
145138,NS3,0.0,90.0,1.0,0.0,0.0
145139,NS3,0.0,90.0,1.0,0.0,0.0
145233,NS3,0.0,90.0,1.0,0.0,0.0
145234,NS3,0.0,90.0,1.0,0.0,0.0
145328,NS3,0.0,90.0,1.0,0.0,0.0
145329,NS3,0.0,90.0,1.0,0.0,0.0
145423,NS3,0.0,90.0,1.0,0.0,0.0
145424,NS3,0.0,90.0,1.0,0.0,0.0
145518,NS3,0.0,90.0,1.0,0.0,0.0
145519,NS3,0.0,90.0,1.0,0.0,0.0
145613,NS3,0.0,90.0,1.0,0.0,0.0
145614,NS3,0.0,90.0,1.0,0.0,0.0
145708,NS3,0.0,90.0,1.0,0.0,0.0
145709,NS3,0.0,90.0,1.0,0.0,0.0
145803,NS3,0.0,90.0,1.0,0.0,0.0
145804,NS3,0.0,90.0,1.0,0.0,0.0
145898,NS3,0.0,90.0,1.0,0.0,0.0
145899,NS3,0.0,90.0,1.0,0.0,0.0
145900,NS3,0.0,90.0,1.0,0.0,0.0
145901,NS3,0.0,90.0,1.0,0.0,0.0
145995,NS3,0.0,90.0,1.0,0.0,0.0
145996,NS3,0.0,90.0,1.0,0.0,0.0
146090,NS3,0.0,90.0,1.0,0.0,0.0
146091,NS3,0.0,90.0,1.0,0.0,0.0
146185,NS3,0.0,90.0,1.0,0.0,0.0
146186,NS3,0.0,90.0,1.0,0.0,0.0
146280,NS3,0.0,90.0,1.0,0.0,0.0
146281,NS3,0.0,90.0,1.0,0.0,0.0
146375,NS3,0.0,90.0,1.0,0.0,0.0
146376,NS3,0.0,90.0,1.0,0.0,0.0
146470,NS3,0.0,90.0,1.0,0.0,0.0
146471,NS3,0.0,90.0,1.0,0.0,0.0
