,P,H,T
22810,272.6689114283722,9759.936450122415,397.62217611960796
22811,272.66891043743817,9759.93644888736,397.62217612002473
22812,272.6689092463932,9759.93644739276,397.62217612039217
22813,272.66890782171976,9759.936445594692,397.62217612069435
22814,272.66890612699046,9759.936443448463,397.62217612095804
22815,272.668904137325,9759.93644091945,397.62217612114307
22816,272.6689018096292,9759.936437954108,397.6221761212724
22817,272.668899116561,9759.936434514853,397.62217612130974
22818,272.668896022213,9759.936430559941,397.62217612130934
22819,272.66889251780697,9759.936426079064,397.6221761212853
22820,272.6688886143451,9759.936421089986,397.6221761212856
22821,272.6688843652747,9759.93641566214,397.6221761213251
22822,272.66887986099465,9759.936409889866,397.62217612112227
22823,272.6688766306753,9759.93640560942,397.62217611911086
22824,272.6688747907599,9759.936403190757,397.6221761182226
22825,272.6688729634736,9759.93640083318,397.6221761179292
22826,272.6688711659573,9759.936398540325,397.62217611799014
22827,272.66886942321344,9759.936396322435,397.62217611811616
22828,272.66886776133964,9759.936394206425,397.6221761182233
22829,272.6688662081557,9759.936392225956,397.6221761182853
22830,272.6688647899358,9759.936390414561,397.62217611830187
22831,272.6688635292631,9759.936388803515,397.62217611830505
22832,272.6688624502764,9759.936387436494,397.622176118465
22833,272.66886156946333,9759.936386372188,397.62217611927974
22834,272.66886039604407,9759.936385133651,397.62217612274287
22835,272.668859918569,9759.936384593799,397.62217612367624
22836,272.66886049341673,9759.93638534281,397.6221761238664
22837,272.6688617135932,9759.936386919424,397.6221761240923
22838,272.6688631884102,9759.936388826878,397.62217612439014
22839,272.6688645297267,9759.936390569548,397.62217612476576
22840,272.66886547450355,9759.936391807363,397.62217612516696
22841,272.6688658388194,9759.936392304155,397.6221761255802
22842,272.668865536903,9759.936391948313,397.62217612597817
22843,272.66886454126546,9759.93639070504,397.62217612636596
22844,272.6688629072296,9759.936388644124,397.6221761267316
22845,272.66886074442476,9759.93638590674,397.6221761270887
22846,272.6688582340178,9759.936382691729,397.6221761270034
22847,272.6688563778308,9759.936380120806,397.6221761243726
22848,272.6688553492145,9759.936378725562,397.62217612330465
22849,272.6688543316403,9759.936377409505,397.6221761230995
22850,272.6688533347024,9759.936376154052,397.62217612334786
22851,272.6688523778645,9759.936374954788,397.62217612366203
22852,272.66885148005986,9759.936373828257,397.6221761239396
22853,272.6688506597103,9759.936372796432,397.62217612416066
22854,272.66884994104737,9759.93637188957,397.62217612431573
22855,272.668849341806,9759.93637113333,397.6221761244437
22856,272.66884888148064,9759.936370563322,397.62217612468726
22857,272.66884857042663,9759.936370224012,397.6221761254591
22858,272.6688482998254,9759.936370102821,397.6221761284376
22859,272.66884912199424,9759.936371207337,397.6221761291494
22860,272.668850957082,9759.936373557644,397.62217612921336
22861,272.6688535063254,9759.936376821524,397.6221761292889
22862,272.66885638506847,9759.936380512409,397.62217612944113
22863,272.66885926836574,9759.93638421345,397.622176129651
22864,272.6688618852188,9759.93638757747,397.6221761299083
22865,272.6688640400749,9759.936390349896,397.6221761301506
22866,272.66886560758644,9759.936392370795,397.622176130381
22867,272.6688665357854,9759.936393570159,397.62217613055356
22868,272.668866797041,9759.936393913267,397.62217613067605
22869,272.66886641752615,9759.93639343193,397.6221761307255
22870,272.6688654302458,9759.936392171609,397.6221761307455
22871,272.6688639472378,9759.936390272827,397.62217613070163
22872,272.66886209776146,9759.936387881295,397.6221761303349
22873,272.66886070778423,9759.936385934268,397.6221761280747
22874,272.66885993565927,9759.936384877365,397.62217612714625
22875,272.66885919255475,9759.936383909551,397.6221761269071
22876,272.66885850103097,9759.936383035669,397.6221761270389
22877,272.6688578834899,9759.936382261365,397.62217612723816
22878,272.66885736126324,9759.936381607475,397.6221761274181
22879,272.66885695907723,9759.936381103877,397.62217612755643
22880,272.66885669792265,9759.936380777523,397.62217612765465
22881,272.6688565976334,9759.936380655534,397.6221761277372
22882,272.66885667667145,9759.936380772066,397.62217612794234
22883,272.6688569469956,9759.936381174162,397.622176128693
22884,272.6688577781867,9759.936382464706,397.6221761317181
22885,272.6688602726607,9759.936385713694,397.62217613252324
22886,272.6688638755516,9759.936390326862,397.62217613263215
22887,272.6688682649932,9759.936395944786,397.6221761327345
22888,272.6688730671449,9759.936402094683,397.6221761328967
22889,272.66887796254207,9759.936408370226,397.62217613314294
22890,272.66888271232665,9759.9364144751,397.62217613359604
22891,272.6688893485672,9759.936423060593,397.6221761349692
22892,272.6688960635272,9759.936431706647,397.62217613581146
22893,272.6689005142845,9759.936437437696,397.6221761363741
22894,272.6689027415862,9759.936440311965,397.6221761367392
22895,272.66891609860755,9759.936455582321,397.6221761128569
22896,272.66891594029875,9759.936455387748,397.6221761129605
22897,272.6689156963475,9759.9364551171,397.62217611350593
22898,272.6689154089888,9759.936454805624,397.62217611424535
22899,272.66891511583805,9759.936454495468,397.62217611510107
22900,272.66891478568385,9759.936454142966,397.62217611602273
22901,272.668914309252,9759.936453610082,397.62217611703005
22902,272.6689135471001,9759.936452719136,397.622176118133
22903,272.6689126612993,9759.936451595855,397.62217611825037
22904,272.6689119708166,9759.936450737441,397.6221761185699
22905,272.668911156869,9759.936449733317,397.62217611904975
22906,272.66891017687146,9759.936448514014,397.62217611949046
22907,272.6689089977257,9759.936447034384,397.62217611985443
22908,272.6689075785175,9759.936445245057,397.6221761201807
22909,272.6689058966458,9759.936443114493,397.622176120433
22910,272.6689039128935,9759.936440593961,397.62217612063125
22911,272.6689016002355,9759.936437646033,397.62217612073596
22912,272.668898915612,9759.936434218465,397.6221761207849
22913,272.6688958392883,9759.936430285912,397.62217612077615
22914,272.66889234990464,9759.936425825372,397.62217612076694
22915,272.6688884762408,9759.936420874563,397.62217612076967
22916,272.66888426404614,9759.936415492604,397.62217612079246
22917,272.6688798025054,9759.936409746391,397.6221761202112
22918,272.6688765965948,9759.93640539643,397.6221761168648
22919,272.6688747634011,9759.936402962061,397.62217611565444
22920,272.6688729374055,9759.936400600483,397.6221761152859
22921,272.66887113774754,9759.936398301663,397.62217611530417
22922,272.6688693862016,9759.936396067766,397.62217611536784
22923,272.6688677137449,9759.936393930522,397.62217611537193
22924,272.66886614902205,9759.936391924917,397.6221761152962
22925,272.6688647113694,9759.936390078632,397.6221761151797
22926,272.66886342822363,9759.93638843447,397.62217611512494
22927,272.6688623235079,9759.936387053382,397.6221761155342
22928,272.668861426081,9759.936386021895,397.6221761170653
22929,272.6688602377579,9759.93638486298,397.62217612183673
22930,272.66885978016074,9759.936384353707,397.62217612283877
22931,272.66886035383004,9759.936385098432,397.62217612299133
22932,272.66886159618576,9759.936386699543,397.6221761231668
22933,272.66886306942143,9759.936388603794,397.62217612344926
22934,272.6688644199271,9759.936390356583,397.6221761238028
22935,272.66886536321186,9759.93639159304,397.62217612421153
22936,272.6688657299389,9759.93639209346,397.62217612463155
22937,272.6688654191327,9759.936391729278,397.6221761250702
22938,272.6688644256008,9759.936390492277,397.62217612550495
22939,272.6688627919056,9759.936388437864,397.6221761259515
22940,272.6688606581777,9759.936385739691,397.6221761263358
22941,272.6688581712268,9759.936382526112,397.62217612587204
22942,272.6688563456645,9759.936379873074,397.6221761216329
22943,272.66885532507246,9759.936378467672,397.62217612029474
22944,272.66885430985076,9759.936377158378,397.62217612013893
22945,272.6688533123598,9759.936375908754,397.62217612047465
22946,272.66885235033385,9759.936374707793,397.622176120854
22947,272.66885144590265,9759.936373575101,397.6221761211627
22948,272.66885061977365,9759.93637253559,397.62217612137994
22949,272.6688498955455,9759.936371619644,397.62217612150846
22950,272.6688492816645,9759.936370846208,397.6221761216559
22951,272.66884879746624,9759.93637026584,397.6221761221662
22952,272.6688484514948,9759.936369929119,397.6221761235647
22953,272.6688481552058,9759.9363698603,397.6221761276729
22954,272.6688489570219,9759.936370945623,397.62217612847513
22955,272.66885080502874,9759.9363733085,397.62217612848684
22956,272.66885335508897,9759.936376572401,397.6221761285485
22957,272.66885625427284,9759.936380286463,397.6221761286619
22958,272.66885913652425,9759.93638398639,397.62217612887514
22959,272.66886175639655,9759.936387352484,397.62217612910797
22960,272.6688639036679,9759.936390117155,397.62217612937604
22961,272.66886548248874,9759.93639215211,397.62217612960194
22962,272.6688664122626,9759.93639335663,397.6221761298165
22963,272.66886669826124,9759.936393732049,397.62217612994766
22964,272.6688663256544,9759.936393263339,397.62217613004736
22965,272.668865361504,9759.936392035206,397.6221761301021
22966,272.66886388385365,9759.936390145856,397.62217613009244
22967,272.66886203957444,9759.936387734586,397.6221761293756
22968,272.6688606489473,9759.936385685114,397.6221761257685
22969,272.66885987779096,9759.936384606932,397.6221761245417
22970,272.6688591355223,9759.936383638369,397.62217612427844
22971,272.66885844237254,9759.936382764656,397.6221761244402
22972,272.6688578198088,9759.936381984255,397.6221761246434
22973,272.6688572913152,9759.936381319698,397.62217612478815
22974,272.6688568768315,9759.936380795474,397.62217612486165
22975,272.6688566001894,9759.936380442898,397.6221761248747
22976,272.66885647853144,9759.936380291265,397.62217612492583
22977,272.6688565361966,9759.936380396883,397.6221761253484
22978,272.66885679233326,9759.93638082499,397.62217612668456
22979,272.66885760860407,9759.936382185866,397.6221761308938
22980,272.66886009726943,9759.936385434192,397.6221761317893
22981,272.6688637121798,9759.936390056528,397.62217613181684
22982,272.66886811403083,9759.936395685068,397.62217613184924
22983,272.66887292356876,9759.93640184194,397.6221761319787
22984,272.66887783222944,9759.936408132835,397.62217613220474
22985,272.6688825946485,9759.936414270598,397.6221761328784
22986,272.66888922898875,9759.936422880126,397.6221761346028
22987,272.66889594079703,9759.936431522054,397.62217613544436
22988,272.66890039554283,9759.936437257722,397.62217613600035
22989,272.66890263566916,9759.936440163876,397.62217613657054
22990,272.66891558603146,9759.936454923398,397.6221761128065
22991,272.66891543020853,9759.936454731258,397.62217611290004
22992,272.6689151864209,9759.936454462986,397.62217611347427
22993,272.66891489423455,9759.936454147539,397.6221761142435
22994,272.66891460387546,9759.936453840799,397.62217611509686
22995,272.6689142656171,9759.93645348028,397.6221761160487
22996,272.66891377835634,9759.936452932918,397.6221761170489
22997,272.66891300769646,9759.936452029593,397.6221761181309
22998,272.6689121186075,9759.936450899828,397.62217611821865
22999,272.66891144346386,9759.936450059571,397.6221761185189
23000,272.66891064410885,9759.936449075556,397.62217611901826
23001,272.66890969142963,9759.936447889777,397.6221761194404
23002,272.6689085323828,9759.936446436821,397.62217611981765
23003,272.6689071389655,9759.936444679115,397.6221761201253
23004,272.6689054734939,9759.93644257042,397.6221761203907
23005,272.6689035157483,9759.93644008176,397.6221761205705
23006,272.6689012233871,9759.936437161094,397.62217612069287
23007,272.6688985748495,9759.936433778747,397.62217612072953
23008,272.66889552541875,9759.936429881911,397.62217612073897
23009,272.6688920747307,9759.936425470998,397.62217612073164
23010,272.6688882346924,9759.936420564653,397.6221761207539
23011,272.6688840702735,9759.936415243747,397.622176120777
23012,272.668879657488,9759.93640955907,397.62217612018503
23013,272.6688764873994,9759.936405253728,397.6221761168235
23014,272.66887467581927,9759.9364028499,397.6221761156507
23015,272.66887286812255,9759.936400513585,397.62217611530826
23016,272.6688710814646,9759.936398232045,397.62217611533464
23017,272.66886933945165,9759.93639601011,397.62217611539523
23018,272.66886767063335,9759.93639387688,397.6221761153909
23019,272.6688661008798,9759.93639186373,397.6221761153013
23020,272.6688646596438,9759.936390009583,397.6221761151407
23021,272.6688633696369,9759.936388353277,397.6221761150413
23022,272.6688622562848,9759.936386960027,397.6221761154351
23023,272.6688613448678,9759.93638591388,397.62217611701
23024,272.66886014649583,9759.936384742809,397.6221761217901
23025,272.6688596715394,9759.936384210632,397.6221761227826
23026,272.668860246683,9759.936384955528,397.62217612291187
23027,272.6688614720258,9759.936386535255,397.62217612309263
23028,272.66886295090507,9759.936388444394,397.6221761233441
23029,272.66886429162884,9759.936390184423,397.62217612369477
23030,272.668865234031,9759.936391418327,397.6221761240836
23031,272.66886559250065,9759.936391908619,397.62217612451
23032,272.66886528080903,9759.936391542977,397.62217612494413
23033,272.6688642796897,9759.93639029652,397.62217612538205
23034,272.6688626511129,9759.936388248942,397.62217612583254
23035,272.6688605146778,9759.936385549116,397.6221761262412
23036,272.66885803944353,9759.93638234712,397.6221761257324
23037,272.66885621099044,9759.936379689283,397.62217612147816
23038,272.66885517750995,9759.93637827397,397.62217612022727
23039,272.6688541505658,9759.936376954207,397.62217612013137
23040,272.66885314217734,9759.936375692801,397.6221761204956
23041,272.6688521665889,9759.936374475274,397.6221761208848
23042,272.66885125132933,9759.936373327731,397.6221761211796
23043,272.6688504153544,9759.936372273776,397.62217612137226
23044,272.6688496832145,9759.936371345248,397.6221761214686
23045,272.66884906679434,9759.936370565658,397.62217612157747
23046,272.6688485758524,9759.936369975867,397.6221761220776
23047,272.6688482305015,9759.936369641553,397.62217612349696
23048,272.66884794264337,9759.936369582969,397.62217612759775
23049,272.6688487615981,9759.93637068765,397.62217612836594
23050,272.668850611259,9759.936373053128,397.62217612838515
23051,272.6688531811872,9759.936376340185,397.6221761284162
23052,272.66885607731626,9759.936380052119,397.6221761285536
23053,272.6688589675714,9759.936383760716,397.62217612874605
23054,272.6688615803728,9759.936387119318,397.62217612899957
23055,272.6688637377205,9759.936389895369,397.6221761292476
23056,272.66886531622174,9759.936391931687,397.6221761294975
23057,272.66886626718644,9759.93639316281,397.6221761297051
23058,272.66886656486014,9759.936393554344,397.6221761298517
23059,272.6688662176689,9759.936393117618,397.62217612994453
23060,272.66886525978515,9759.936391898696,397.6221761300157
23061,272.66886379155744,9759.936390021601,397.6221761300088
23062,272.66886195280694,9759.93638761519,397.62217612926287
23063,272.6688605565175,9759.936385552852,397.62217612558123
23064,272.6688597773459,9759.936384463883,397.6221761243469
23065,272.66885902474326,9759.936383481734,397.62217612407886
23066,272.6688583158888,9759.936382588434,397.62217612424683
23067,272.66885767455824,9759.936381784697,397.6221761244585
23068,272.66885712602914,9759.93638109452,397.6221761246035
23069,272.66885669252935,9759.936380545989,397.6221761246767
23070,272.6688563979219,9759.936380169916,397.6221761246826
23071,272.6688562625385,9759.936379999759,397.6221761247205
23072,272.668856313043,9759.936380096478,397.6221761251476
23073,272.66885656584026,9759.936380524117,397.6221761265332
23074,272.66885739286124,9759.93638190516,397.62217613082845
23075,272.66885988585267,9759.936385159528,397.62217613173055
23076,272.66886350082024,9759.936389783477,397.62217613177813
23077,272.66886790987843,9759.936395419129,397.62217613178336
23078,272.6688727358427,9759.936401594885,397.62217613188426
23079,272.6688776470584,9759.936407889014,397.6221761321101
23080,272.668882403071,9759.936414020523,397.622176132809
23081,272.66888903283825,9759.93642262666,397.62217613456534
23082,272.66889573448367,9759.936431255057,397.62217613539985
23083,272.6689001889052,9759.936436990545,397.62217613596
23084,272.66890243203835,9759.936439900883,397.62217613653513
23085,272.6689148176941,9759.936453939225,397.6221761127791
23086,272.66891466247813,9759.936453747981,397.62217611287315
23087,272.66891442796344,9759.936453492994,397.62217611346665
23088,272.66891413753274,9759.936453180795,397.62217611424865
23089,272.6689138371727,9759.936452862643,397.62217611512017
23090,272.6689134898299,9759.936452490902,397.6221761160774
23091,272.66891299355535,9759.93645193192,397.6221761170761
23092,272.66891222044706,9759.936451024247,397.6221761181421
23093,272.6689113276341,9759.936449889206,397.6221761182228
23094,272.6689106602655,9759.936449060307,397.62217611854254
23095,272.6689098931929,9759.936448115566,397.62217611901525
23096,272.6689089692217,9759.936446967491,397.62217611945033
23097,272.6689078462814,9759.936445559097,397.62217611980634
23098,272.66890648135666,9759.936443838564,397.622176120125
23099,272.6689048485636,9759.936441770604,397.62217612037585
23100,272.66890292211485,9759.936439322391,397.62217612056156
23101,272.6689006748903,9759.93643645816,397.6221761206674
23102,272.668898062298,9759.936433123612,397.6221761207285
23103,272.66889506253887,9759.936429290341,397.6221761207394
23104,272.6688916567071,9759.9364249382,397.62217612075176
23105,272.6688878769294,9759.936420109207,397.62217612077785
23106,272.66888377080386,9759.936414864023,397.62217612081724
23107,272.66887942862076,9759.936409271628,397.62217612025194
23108,272.6688763132326,9759.936405047065,397.6221761170348
23109,272.6688745323668,9759.936402688776,397.62217611594554
23110,272.66887274833636,9759.936400385974,397.6221761156458
23111,272.66887098141177,9759.936398131098,397.622176115692
23112,272.6688692521195,9759.936395926035,397.6221761157605
23113,272.6688675849119,9759.93639379579,397.6221761157687
23114,272.6688660116805,9759.936391779416,397.62217611569486
23115,272.6688645622808,9759.936389915987,397.6221761155498
23116,272.6688632645718,9759.936388249276,397.6221761154424
23117,272.66886214823523,9759.936386847998,397.6221761157809
23118,272.6688612389652,9759.936385795409,397.62217611723315
23119,272.6688600171449,9759.936384580185,397.62217612182576
23120,272.66885951386826,9759.936384010605,397.62217612280233
23121,272.66886007372085,9759.936384735014,397.6221761229197
23122,272.6688613039725,9759.936386317551,397.62217612305426
23123,272.6688627648411,9759.936388203365,397.62217612330124
23124,272.6688641022257,9759.936389936713,397.62217612361957
23125,272.66886503035215,9759.93639115272,397.6221761240143
23126,272.66886538672395,9759.936391639374,397.6221761244272
23127,272.66886506644107,9759.936391263478,397.6221761248707
23128,272.6688640598904,9759.936390010685,397.6221761253178
23129,272.668862426817,9759.936387957703,397.62217612577246
23130,272.66886029254965,9759.9363852606,397.6221761261794
23131,272.6688578158762,9759.936382057747,397.6221761256841
23132,272.66885597733466,9759.936379399314,397.6221761215935
23133,272.6688549401501,9759.936377983455,397.6221761203975
23134,272.6688539030913,9759.936376653222,397.6221761203346
23135,272.6688528807541,9759.936375375688,397.62217612072084
23136,272.6688518938673,9759.936374144601,397.6221761211216
23137,272.6688509666104,9759.936372982525,397.6221761214282
23138,272.66885011890685,9759.936371913978,397.62217612162596
23139,272.66884937446747,9759.936370969677,397.62217612172066
23140,272.66884874577624,9759.93637017461,397.6221761218334
23141,272.66884825506486,9759.93636958276,397.6221761223011
23142,272.66884791871735,9759.936369253657,397.622176123638
23143,272.6688476492949,9759.936369204612,397.6221761275525
23144,272.6688484751202,9759.936370316938,397.6221761283062
23145,272.6688503543539,9759.936372717539,397.6221761282889
23146,272.6688529244256,9759.936376005733,397.6221761283331
23147,272.668855830556,9759.936379728528,397.62217612844546
23148,272.6688587199368,9759.936383437282,397.6221761286541
23149,272.66886133746533,9759.936386801362,397.62217612890026
23150,272.6688634941739,9759.936389577859,397.62217612916504
23151,272.6688650908753,9759.936391637073,397.62217612940975
23152,272.6688660576806,9759.936392888481,397.62217612961837
23153,272.66886637345004,9759.93639330429,397.62217612978003
23154,272.6688660371618,9759.93639288225,397.6221761298829
23155,272.6688650932257,9759.936391681931,397.6221761299648
23156,272.66886363187564,9759.93638981417,397.6221761299647
23157,272.6688617948638,9759.936387411364,397.6221761292373
23158,272.6688603951967,9759.936385346447,397.6221761255783
23159,272.6688596077501,9759.936384249679,397.62217612438087
23160,272.66885884203225,9759.936383252261,397.6221761241329
23161,272.66885811919707,9759.936382339676,397.6221761242826
23162,272.6688574615067,9759.936381513648,397.62217612447563
23163,272.6688568953541,9759.936380799672,397.6221761246033
23164,272.66885644560165,9759.93638022822,397.62217612464804
23165,272.6688561389071,9759.936379834337,397.62217612462365
23166,272.6688559982979,9759.936379655599,397.62217612463553
23167,272.6688560404352,9759.936379741841,397.62217612506527
23168,272.6688562869216,9759.936380163437,397.6221761264776
23169,272.6688571125425,9759.936381545094,397.6221761308049
23170,272.6688595985499,9759.93638479158,397.62217613172106
23171,272.6688632181968,9759.936389421286,397.62217613176585
23172,272.668867622948,9759.936395051953,397.6221761317773
23173,272.6688724533533,9759.936401231149,397.62217613184856
23174,272.66887735994834,9759.936407519193,397.62217613207196
23175,272.6688821086748,9759.936413641293,397.62217613277016
23176,272.6688887246519,9759.936422230481,397.6221761345359
23177,272.66889540988825,9759.936430838494,397.62217613537774
23178,272.6688998666366,9759.936436576429,397.6221761359302
23179,272.6689021147626,9759.93643949256,397.6221761364972
23180,272.66891379291656,9759.936452625807,397.6221761127304
23181,272.6689136350611,9759.936452432572,397.6221761128434
23182,272.6689134156443,9759.936452197222,397.62217611344096
23183,272.6689131371755,9759.936451901016,397.62217611423256
23184,272.668912830211,9759.936451574358,397.6221761151034
23185,272.6689124648567,9759.936451180776,397.62217611607616
23186,272.6689119607883,9759.936450611933,397.6221761170764
23187,272.668911189032,9759.9364497042,397.62217611811894
23188,272.6689102953407,9759.936448568254,397.6221761182021
23189,272.6689096469569,9759.936447763755,397.62217611852293
23190,272.66890890070505,9759.936446847334,397.62217611901883
23191,272.6689080191686,9759.936445751278,397.6221761194245
23192,272.66890693433373,9759.936444392308,397.62217611979054
23193,272.6689056123096,9759.93644272564,397.62217612009596
23194,272.6689040218249,9759.936440711766,397.6221761203471
23195,272.6689021471191,9759.936438328608,397.6221761205189
23196,272.6688999446672,9759.936435522868,397.6221761206415
23197,272.66889739114737,9759.936432263283,397.62217612069554
23198,272.66889444050537,9759.936428495,397.62217612073533
23199,272.66889109991655,9759.936424226784,397.622176120754
23200,272.66888738488865,9759.936419481874,397.6221761207985
23201,272.6688833573864,9759.936414337983,397.6221761208479
23202,272.66887909840733,9759.936408855792,397.6221761203344
23203,272.66887604770926,9759.936404730519,397.62217611733706
23204,272.6688743069017,9759.936402428993,397.62217611632184
23205,272.66887256022426,9759.936400176117,397.6221761160514
23206,272.66887081998954,9759.936397957652,397.622176116127
23207,272.6688691120813,9759.936395781171,397.6221761162133
23208,272.6688674653762,9759.936393676637,397.62217611621446
23209,272.66886590228944,9759.936391672998,397.62217611613755
23210,272.66886445739163,9759.936389815122,397.6221761159893
23211,272.6688631583034,9759.936388146365,397.62217611587886
23212,272.6688620340291,9759.936386732677,397.622176116187
23213,272.6688611095425,9759.936385652974,397.6221761175382
23214,272.66885986358125,9759.936384385832,397.6221761218513
23215,272.6688593161731,9759.936383756924,397.6221761227892
23216,272.66885985262735,9759.936384450471,397.62217612289373
23217,272.6688610631081,9759.936386006166,397.6221761230076
23218,272.66886251834404,9759.936387881506,397.6221761232114
23219,272.66886383550036,9759.936389588356,397.6221761235211
23220,272.66886475451673,9759.936390791048,397.6221761238929
23221,272.66886509756773,9759.93639126088,397.6221761243089
23222,272.66886477235636,9759.936390878232,397.6221761247466
23223,272.6688637585796,9759.93638961667,397.62217612519953
23224,272.6688621237834,9759.93638756191,397.6221761256596
23225,272.66885998922794,9759.936384863871,397.6221761260593
23226,272.6688575004614,9759.936381651753,397.6221761256461
23227,272.66885565146197,9759.936378999077,397.6221761218091
23228,272.6688546079636,9759.936377581751,397.62217612070106
23229,272.6688535630249,9759.936376242926,397.62217612065734
23230,272.66885253124,9759.936374954172,397.6221761210545
23231,272.66885153428285,9759.936373711022,397.6221761214666
23232,272.6688505986676,9759.936372538099,397.62217612177096
23233,272.66884974227594,9759.936371458312,397.6221761219666
23234,272.6688489910387,9759.936370504603,397.6221761220519
23235,272.668848360029,9759.936369704435,397.62217612213584
23236,272.6688478694614,9759.936369109306,397.6221761225589
23237,272.66884753881897,9759.936368779527,397.62217612378873
23238,272.6688472843126,9759.936368733808,397.6221761274954
23239,272.6688481353815,9759.936369874005,397.62217612819035
23240,272.6688500232272,9759.9363722859,397.6221761281778
23241,272.66885261166044,9759.93637559496,397.62217612818705
23242,272.6688555154386,9759.9363793157,397.6221761283113
23243,272.6688584176555,9759.936383038283,397.62217612848633
23244,272.6688610338229,9759.936386401456,397.6221761287435
23245,272.6688631901058,9759.936389178625,397.6221761290244
23246,272.6688647944083,9759.936391247698,397.6221761292712
23247,272.6688657738819,9759.936392516425,397.6221761294943
23248,272.6688661058103,9759.936392952803,397.62217612965503
23249,272.66886578100326,9759.936392546582,397.6221761297735
23250,272.6688648487641,9759.936391360838,397.62217612985006
23251,272.66886339284656,9759.936389502496,397.62217612988275
23252,272.6688615658251,9759.936387112206,397.62217612915185
23253,272.6688601675429,9759.936385046396,397.62217612545777
23254,272.6688593780237,9759.936383947012,397.62217612426116
23255,272.66885860744327,9759.936382944627,397.6221761240289
23256,272.6688578764484,9759.936382022132,397.6221761241855
23257,272.66885720718324,9759.93638118276,397.6221761243979
23258,272.6688566259101,9759.936380451101,397.6221761245472
23259,272.66885616086694,9759.93637986134,397.6221761246086
23260,272.668855842224,9759.936379452362,397.6221761245859
23261,272.66885569265804,9759.93637926167,397.62217612459244
23262,272.6688557279907,9759.93637933789,397.62217612500444
23263,272.6688559712195,9759.936379755245,397.6221761264155
23264,272.6688567855998,9759.936381124995,397.62217613077576
23265,272.66885925783913,9759.936384353143,397.62217613168184
23266,272.668862859682,9759.936388959502,397.6221761317188
23267,272.66886726264084,9759.936394586604,397.6221761317132
23268,272.6688720738012,9759.936400741468,397.62217613178814
23269,272.66887697117886,9759.93640701554,397.62217613198203
23270,272.66888170011384,9759.936413112526,397.6221761326829
23271,272.66888829874296,9759.936421680346,397.6221761344596
23272,272.6688949722973,9759.936430272302,397.6221761352863
23273,272.66889942556617,9759.936436005055,397.62217613582885
23274,272.66890167988714,9759.936438928638,397.6221761363896
23275,272.6689124975724,9759.936450965955,397.6221761126738
23276,272.66891234790546,9759.936450783896,397.6221761127966
23277,272.6689121393353,9759.936450563451,397.6221761134082
23278,272.66891187432157,9759.936450283245,397.6221761141838
23279,272.66891156758584,9759.936449955983,397.62217611504235
23280,272.6689111906561,9759.936449549008,397.62217611603415
23281,272.66891068734503,9759.936448980234,397.6221761170222
23282,272.66890991760823,9759.936448076229,397.62217611808006
23283,272.6689090377088,9759.93644695753,397.6221761181583
23284,272.66890840610426,9759.936446175363,397.62217611849076
23285,272.66890769029754,9759.936445297591,397.62217611898325
23286,272.6689068448311,9759.936444247978,397.6221761193937
23287,272.66890581160334,9759.93644295367,397.6221761197424
23288,272.66890454213916,9759.936441353391,397.62217612003707
23289,272.6689030105666,9759.936439413948,397.6221761202767
23290,272.66890119055626,9759.936437100758,397.62217612044867
23291,272.66889905286297,9759.936434377201,397.6221761205638
23292,272.6688965544236,9759.936431189795,397.62217612064205
23293,272.6688936724086,9759.936427509696,397.622176120688
23294,272.6688903935249,9759.936423322975,397.6221761207417
23295,272.66888676307485,9759.936418686815,397.62217612079473
23296,272.66888282554726,9759.9364136589,397.6221761208573
23297,272.66887867428545,9759.936408317108,397.62217612037887
23298,272.6688757003427,9759.936404309434,397.6221761176405
23299,272.66887399757667,9759.936402066109,397.62217611675226
23300,272.6688722856049,9759.936399862054,397.622176116541
23301,272.66887057711216,9759.936397685971,397.6221761166412
23302,272.6688688980543,9759.936395547476,397.622176116741
23303,272.66886727501634,9759.936393473456,397.6221761167467
23304,272.6688657336932,9759.936391496327,397.62217611665227
23305,272.66886430896454,9759.936389660694,397.62217611645775
23306,272.668863020772,9759.93638800138,397.62217611628716
23307,272.66886188531873,9759.936386570156,397.6221761165529
23308,272.66886093156506,9759.936385447423,397.622176117829
23309,272.6688596317723,9759.936384092354,397.6221761218883
23310,272.6688590487042,9759.936383412682,397.6221761227577
23311,272.66885955254514,9759.936384062588,397.62217612283587
23312,272.6688607339762,9759.93638557985,397.62217612293205
23313,272.6688621716636,9759.936387431482,397.62217612312
23314,272.66886347084727,9759.936389113707,397.6221761234071
23315,272.6688643745338,9759.936390295961,397.6221761237682
23316,272.66886470339387,9759.936390747824,397.6221761241863
23317,272.66886437104165,9759.936390354753,397.62217612460694
23318,272.66886335182954,9759.93638908619,397.6221761250589
23319,272.6688617126006,9759.93638702593,397.6221761255214
23320,272.6688595751567,9759.936384325169,397.62217612593435
23321,272.6688570968502,9759.93638112601,397.62217612551564
23322,272.66885524548576,9759.9363784903,397.6221761219429
23323,272.6688541912725,9759.936377070746,397.62217612098624
23324,272.6688531371577,9759.936375725703,397.62217612101654
23325,272.66885209820106,9759.93637442954,397.62217612143723
23326,272.66885109356167,9759.936373177072,397.62217612185606
23327,272.6688501504785,9759.936371994161,397.62217612215323
23328,272.6688492911624,9759.936370909294,397.62217612233195
23329,272.6688485370035,9759.936369950636,397.62217612240136
