,P,H,T
231,244.58960983237128,8898.022802039304,386.6676893049602
232,244.58960791293265,8898.02279950609,386.66768930492566
233,244.5896061652412,8898.022797201631,386.6676893049219
234,244.5896045618401,8898.022795087581,386.66768930492054
235,244.5896031183583,8898.022793185643,386.6676893049358
236,244.5896017993403,8898.022791421447,386.6676893046011
237,244.58960092682648,8898.022790150084,386.667689302993
238,244.5896003711254,8898.022789356179,386.66768930217944
239,244.58959980031642,8898.022788583665,386.66768930191444
240,244.58959921479757,8898.022787818056,386.6676893019982
241,244.58959862846942,8898.022787053706,386.66768930211373
242,244.58959804236952,8898.022786286892,386.6676893021925
243,244.58959747250242,8898.022785539475,386.66768930224396
244,244.58959692351823,8898.022784818248,386.6676893022781
245,244.58959639732996,8898.022784129327,386.6676893023413
246,244.58959588614132,8898.022783478198,386.6676893026448
247,244.58959538317782,8898.02278285375,386.667689303159
248,244.58959450539191,8898.022781810776,386.6676893046774
249,244.58959343360235,8898.022780429239,386.667689305096
250,244.5895924744182,8898.022779164152,386.6676893050895
251,244.5895916520603,8898.022778079252,386.6676893050803
252,244.58959094132672,8898.022777140495,386.6676893050575
253,244.58959034390193,8898.02277635226,386.6676893050501
254,244.5895898428701,8898.022775692029,386.667689305054
255,244.5895893959324,8898.022775102316,386.667689305048
256,244.5895890241583,8898.022774613024,386.66768930505935
257,244.58958869005514,8898.022774174306,386.66768930508283
258,244.58958838481,8898.02277377525,386.6676893051276
259,244.58958807818382,8898.02277337438,386.6676893051728
260,244.5895878325299,8898.022773056511,386.66768930525245
261,244.5895876301689,8898.022772794335,386.6676893053141
262,244.58958748493478,8898.0227725972,386.66768930523887
263,244.5895874163368,8898.022772528539,386.66768930552826
264,244.58958732318328,8898.022772403026,386.6676893054924
265,244.5895872184557,8898.02277225688,386.6676893053852
266,244.5895871277843,8898.022772144002,386.66768930547335
267,244.58958706084113,8898.02277206123,386.6676893055461
268,244.58958702346555,8898.022772011205,386.667689305536
269,244.5895870190559,8898.02277199983,386.6676893054625
270,244.5895870472811,8898.02277202702,386.6676893053294
271,244.5895870999094,8898.02277208434,386.66768930516906
272,244.58958716364987,8898.022772167109,386.66768930515246
273,244.58958722108812,8898.022772233553,386.66768930502883
274,244.58958728146075,8898.022772316923,386.6676893050786
